course_name,section_difficulty_level,section_name,subsection_difficulty_level,subsection_name,exercise_number,status,"systemID","tags","ID","questionType","preQuestionContent","questionContent","answerContent","shuffleOptions","shuffleAnswers","numEval","correctFeedback","incorectFeedback","specialFeedback"
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"683681325866037","{""-"", ""tables""}","tms_tbl_1801","FITBT","","19 - 18 = <ans>","{{1}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"665928269189032","{""-"", ""tables""}","tms_tbl_1802","FITBT","","20 - 18 = <ans>","{{2}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"150978165065651","{""-"", ""tables""}","tms_tbl_1803","FITBT","","21 - 18 = <ans>","{{3}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"829322065794943","{""-"", ""tables""}","tms_tbl_1804","FITBT","","22 - 18 = <ans>","{{4}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"165147495176086","{""-"", ""tables""}","tms_tbl_1805","FITBT","","23 - 18 = <ans>","{{5}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"989946522518983","{""-"", ""tables""}","tms_tbl_1806","FITBT","","24 - 18 = <ans>","{{6}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"598844454797482","{""-"", ""tables""}","tms_tbl_1807","FITBT","","25 - 18 = <ans>","{{7}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"448454950517336","{""-"", ""tables""}","tms_tbl_1808","FITBT","","26 - 18 = <ans>","{{8}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"283409659983904","{""-"", ""tables""}","tms_tbl_1809","FITBT","","27 - 18 = <ans>","{{9}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"916033891859953","{""-"", ""tables""}","tms_tbl_1810","FITBT","","28 - 18 = <ans>","{{10}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"836423327094146","{""-"", ""tables""}","tms_tbl_1811","FITBT","","29 - 18 = <ans>","{{11}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"761527594413985","{""-"", ""tables""}","tms_tbl_1812","FITBT","","30 - 18 = <ans>","{{12}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"161685856127459","{""-"", ""tables""}","tms_tbl_1813","FITBT","","31 - 18 = <ans>","{{13}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"110214885890452","{""-"", ""tables""}","tms_tbl_1814","FITBT","","32 - 18 = <ans>","{{14}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"797965160641011","{""-"", ""tables""}","tms_tbl_1815","FITBT","","33 - 18 = <ans>","{{15}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"429791136973087","{""-"", ""tables""}","tms_tbl_1816","FITBT","","34 - 18 = <ans>","{{16}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"085528970441470","{""-"", ""tables""}","tms_tbl_1817","FITBT","","35 - 18 = <ans>","{{17}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"677334509980208","{""-"", ""tables""}","tms_tbl_1818","FITBT","","36 - 18 = <ans>","{{18}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"990948812101603","{""-"", ""tables""}","tms_tbl_1819","FITBT","","37 - 18 = <ans>","{{19}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"333936901626582","{""-"", ""tables""}","tms_tbl_1820","FITBT","","38 - 18 = <ans>","{{20}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"983230266988921","{""-"", ""tables""}","tms_tbl_1900","FITBT","","19 - 19 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"642847520035185","{""-"", ""tables""}","tms_tbl_1901","FITBT","","20 - 19 = <ans>","{{1}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"884944093932540","{""-"", ""tables""}","tms_tbl_1902","FITBT","","21 - 19 = <ans>","{{2}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"116879985829009","{""-"", ""tables""}","tms_tbl_1903","FITBT","","22 - 19 = <ans>","{{3}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"447074535630679","{""-"", ""tables""}","tms_tbl_1904","FITBT","","23 - 19 = <ans>","{{4}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"802376966320211","{""-"", ""tables""}","tms_tbl_1905","FITBT","","24 - 19 = <ans>","{{5}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"953223614567139","{""-"", ""tables""}","tms_tbl_1906","FITBT","","25 - 19 = <ans>","{{6}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"071227855613197","{""-"", ""tables""}","tms_tbl_1907","FITBT","","26 - 19 = <ans>","{{7}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"635550229769311","{""-"", ""tables""}","tms_tbl_1908","FITBT","","27 - 19 = <ans>","{{8}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"669245684201370","{""-"", ""tables""}","tms_tbl_1909","FITBT","","28 - 19 = <ans>","{{9}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"036286819562659","{""-"", ""tables""}","tms_tbl_1910","FITBT","","29 - 19 = <ans>","{{10}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"876202374194306","{""-"", ""tables""}","tms_tbl_1911","FITBT","","30 - 19 = <ans>","{{11}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"220129346201793","{""-"", ""tables""}","tms_tbl_1912","FITBT","","31 - 19 = <ans>","{{12}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"542063951626144","{""-"", ""tables""}","tms_tbl_1913","FITBT","","32 - 19 = <ans>","{{13}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"848122796401579","{""-"", ""tables""}","tms_tbl_1914","FITBT","","33 - 19 = <ans>","{{14}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"592283274907158","{""-"", ""tables""}","tms_tbl_1915","FITBT","","34 - 19 = <ans>","{{15}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"794297189434399","{""-"", ""tables""}","tms_tbl_1916","FITBT","","35 - 19 = <ans>","{{16}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"742531814015289","{""-"", ""tables""}","tms_tbl_1917","FITBT","","36 - 19 = <ans>","{{17}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"248709130740274","{""-"", ""tables""}","tms_tbl_1918","FITBT","","37 - 19 = <ans>","{{18}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"174857846985221","{""-"", ""tables""}","tms_tbl_1919","FITBT","","38 - 19 = <ans>","{{19}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"578814584232842","{""-"", ""tables""}","tms_tbl_1920","FITBT","","39 - 19 = <ans>","{{20}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"013752164886759","{""-"", ""tables""}","tms_tbl_2000","FITBT","","20 - 20 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"060404542126064","{""-"", ""tables""}","tms_tbl_2001","FITBT","","21 - 20 = <ans>","{{1}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"539561133493935","{""-"", ""tables""}","tms_tbl_2002","FITBT","","22 - 20 = <ans>","{{2}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"777974382586977","{""-"", ""tables""}","tms_tbl_2003","FITBT","","23 - 20 = <ans>","{{3}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"358574911214064","{""-"", ""tables""}","tms_tbl_2004","FITBT","","24 - 20 = <ans>","{{4}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"334160376968661","{""-"", ""tables""}","tms_tbl_2005","FITBT","","25 - 20 = <ans>","{{5}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"386408651586725","{""-"", ""tables""}","tms_tbl_2006","FITBT","","26 - 20 = <ans>","{{6}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"167188350973550","{""-"", ""tables""}","tms_tbl_2007","FITBT","","27 - 20 = <ans>","{{7}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"806731576038238","{""-"", ""tables""}","tms_tbl_2008","FITBT","","28 - 20 = <ans>","{{8}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"710756585503243","{""-"", ""tables""}","tms_tbl_2009","FITBT","","29 - 20 = <ans>","{{9}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"114982116756438","{""-"", ""tables""}","tms_tbl_2010","FITBT","","30 - 20 = <ans>","{{10}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"666846780968902","{""-"", ""tables""}","tms_tbl_2011","FITBT","","31 - 20 = <ans>","{{11}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"144907087228375","{""-"", ""tables""}","tms_tbl_2012","FITBT","","32 - 20 = <ans>","{{12}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"209798991142083","{""-"", ""tables""}","tms_tbl_2013","FITBT","","33 - 20 = <ans>","{{13}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"806028250909814","{""-"", ""tables""}","tms_tbl_2014","FITBT","","34 - 20 = <ans>","{{14}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"365518911370819","{""-"", ""tables""}","tms_tbl_2015","FITBT","","35 - 20 = <ans>","{{15}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"935838570955848","{""-"", ""tables""}","tms_tbl_2016","FITBT","","36 - 20 = <ans>","{{16}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"843305402959232","{""-"", ""tables""}","tms_tbl_2017","FITBT","","37 - 20 = <ans>","{{17}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"977289048250097","{""-"", ""tables""}","tms_tbl_2018","FITBT","","38 - 20 = <ans>","{{18}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"470408988683590","{""-"", ""tables""}","tms_tbl_2019","FITBT","","39 - 20 = <ans>","{{19}}","","","True","Correct!","Incorrect..",""
Conceptual Math,1,Natural Number,2,Subtraction,2,true,"739220641898358","{""-"", ""tables""}","tms_tbl_2020","FITBT","","40 - 20 = <ans>","{{20}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"005510674420426","{""×"", ""tables"", ""<=10""}","tms_tbl_0000","FITBT","","0 × 0 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"220759338865180","{""×"", ""tables"", ""<=10""}","tms_tbl_0001","FITBT","","0 × 1 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"840254213902226","{""×"", ""tables"", ""<=10""}","tms_tbl_0002","FITBT","","0 × 2 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"545851323203136","{""×"", ""tables"", ""<=10""}","tms_tbl_0003","FITBT","","0 × 3 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"923175997744536","{""×"", ""tables"", ""<=10""}","tms_tbl_0004","FITBT","","0 × 4 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"795343420209730","{""×"", ""tables"", ""<=10""}","tms_tbl_0005","FITBT","","0 × 5 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"107380291938596","{""×"", ""tables"", ""<=10""}","tms_tbl_0006","FITBT","","0 × 6 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"395622194747621","{""×"", ""tables"", ""<=10""}","tms_tbl_0007","FITBT","","0 × 7 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"070890692651133","{""×"", ""tables"", ""<=10""}","tms_tbl_0008","FITBT","","0 × 8 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"595775997701084","{""×"", ""tables"", ""<=10""}","tms_tbl_0009","FITBT","","0 × 9 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"688504737944761","{""×"", ""tables"", ""<=10""}","tms_tbl_0010","FITBT","","0 × 10 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"953087321231763","{""×"", ""tables""}","tms_tbl_0011","FITBT","","0 × 11 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"894588479435019","{""×"", ""tables""}","tms_tbl_0012","FITBT","","0 × 12 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"955955453695158","{""×"", ""tables""}","tms_tbl_0013","FITBT","","0 × 13 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"025443339986771","{""×"", ""tables""}","tms_tbl_0014","FITBT","","0 × 14 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"705016125108529","{""×"", ""tables""}","tms_tbl_0015","FITBT","","0 × 15 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"905857152581307","{""×"", ""tables"", ""<=10""}","tms_tbl_0100","FITBT","","1 × 0 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"447105568591137","{""×"", ""tables"", ""<=10""}","tms_tbl_0101","FITBT","","1 × 1 = <ans>","{{1}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"118926356307201","{""×"", ""tables"", ""<=10""}","tms_tbl_0102","FITBT","","1 × 2 = <ans>","{{2}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"364198162664290","{""×"", ""tables"", ""<=10""}","tms_tbl_0103","FITBT","","1 × 3 = <ans>","{{3}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"461801882969511","{""×"", ""tables"", ""<=10""}","tms_tbl_0104","FITBT","","1 × 4 = <ans>","{{4}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"737133241303038","{""×"", ""tables"", ""<=10""}","tms_tbl_0105","FITBT","","1 × 5 = <ans>","{{5}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"945607072196477","{""×"", ""tables"", ""<=10""}","tms_tbl_0106","FITBT","","1 × 6 = <ans>","{{6}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"605911032727677","{""×"", ""tables"", ""<=10""}","tms_tbl_0107","FITBT","","1 × 7 = <ans>","{{7}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"326375282454655","{""×"", ""tables"", ""<=10""}","tms_tbl_0108","FITBT","","1 × 8 = <ans>","{{8}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"922277958687897","{""×"", ""tables"", ""<=10""}","tms_tbl_0109","FITBT","","1 × 9 = <ans>","{{9}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"302341093808318","{""×"", ""tables"", ""<=10""}","tms_tbl_0110","FITBT","","1 × 10 = <ans>","{{10}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"973180076557291","{""×"", ""tables""}","tms_tbl_0111","FITBT","","1 × 11 = <ans>","{{11}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"340839122609047","{""×"", ""tables""}","tms_tbl_0112","FITBT","","1 × 12 = <ans>","{{12}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"810548437338728","{""×"", ""tables""}","tms_tbl_0113","FITBT","","1 × 13 = <ans>","{{13}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"258681346023734","{""×"", ""tables""}","tms_tbl_0114","FITBT","","1 × 14 = <ans>","{{14}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"350002841233793","{""×"", ""tables""}","tms_tbl_0115","FITBT","","1 × 15 = <ans>","{{15}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"628955523160426","{""×"", ""tables"", ""<=10""}","tms_tbl_0200","FITBT","","2 × 0 = <ans>","{{0}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"961072339656376","{""×"", ""tables"", ""<=10""}","tms_tbl_0201","FITBT","","2 × 1 = <ans>","{{2}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"506625137497674","{""×"", ""tables"", ""<=10""}","tms_tbl_0202","FITBT","","2 × 2 = <ans>","{{4}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"606078912256884","{""×"", ""tables"", ""<=10""}","tms_tbl_0203","FITBT","","2 × 3 = <ans>","{{6}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"916006170625972","{""×"", ""tables"", ""<=10""}","tms_tbl_0204","FITBT","","2 × 4 = <ans>","{{8}}","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,3,Multiplication,1,true,"081214112998774","{""×"", ""tables"", ""<=10""}","tms_tbl_0205","FITBT","","2 × 5 = <ans>","{{10}}","","","True","Correct!","Incorrect..",""
